time,Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-04-07T13:00:00.000000,Portugal,Portugal,PT,162.29,232.79,60.95,57.37,entsoe.eu,false,""
2021-04-07T14:00:00.000000,Portugal,Portugal,PT,182.96,259.87,55.86,49.8,entsoe.eu,false,""
2021-04-07T15:00:00.000000,Portugal,Portugal,PT,189.81,268.6,54.07,48.65,entsoe.eu,false,""
2021-04-07T16:00:00.000000,Portugal,Portugal,PT,202.86,281.08,51.96,50.66,entsoe.eu,false,""
2021-04-07T17:00:00.000000,Portugal,Portugal,PT,213.5,288.33,51.34,51.04,entsoe.eu,false,""
2021-04-07T18:00:00.000000,Portugal,Portugal,PT,181.99,241.64,58.56,57.51,entsoe.eu,false,""
2021-04-07T19:00:00.000000,Portugal,Portugal,PT,170.33,224.11,61.03,59.59,entsoe.eu,false,""
2021-04-07T20:00:00.000000,Portugal,Portugal,PT,179.07,238.85,59.44,58.58,entsoe.eu,false,""
2021-04-07T21:00:00.000000,Portugal,Portugal,PT,207.21,278.46,53.34,52.95,entsoe.eu,false,""
2021-04-07T22:00:00.000000,Portugal,Portugal,PT,214.34,287.92,51.56,51.16,entsoe.eu,false,""
2021-04-07T23:00:00.000000,Portugal,Portugal,PT,230.05,310.52,49.74,48.38,entsoe.eu,false,""
2021-04-08T00:00:00.000000,Portugal,Portugal,PT,226.36,310.43,48.33,47.35,entsoe.eu,false,""
2021-04-08T01:00:00.000000,Portugal,Portugal,PT,215.16,298.28,50.61,47.93,entsoe.eu,false,""
2021-04-08T02:00:00.000000,Portugal,Portugal,PT,207.97,289.08,52.61,50.54,entsoe.eu,false,""
2021-04-08T03:00:00.000000,Portugal,Portugal,PT,238.27,320.94,49.19,48.83,entsoe.eu,false,""
2021-04-08T04:00:00.000000,Portugal,Portugal,PT,246.51,325.69,48.24,48.23,entsoe.eu,false,""
2021-04-08T05:00:00.000000,Portugal,Portugal,PT,216.52,281.11,54.61,53.92,entsoe.eu,false,""
2021-04-08T06:00:00.000000,Portugal,Portugal,PT,225.16,289.82,53.44,52.77,entsoe.eu,false,""
2021-04-08T07:00:00.000000,Portugal,Portugal,PT,212.59,273.84,55.9,55.13,entsoe.eu,false,""
2021-04-08T08:00:00.000000,Portugal,Portugal,PT,208.75,272.95,56.37,56.08,entsoe.eu,false,""
2021-04-08T09:00:00.000000,Portugal,Portugal,PT,229.93,302.72,51.44,51.43,entsoe.eu,false,""
2021-04-08T10:00:00.000000,Portugal,Portugal,PT,217.32,290.34,52.61,52.61,entsoe.eu,false,""
2021-04-08T11:00:00.000000,Portugal,Portugal,PT,234.94,315.45,47.54,47.54,entsoe.eu,false,""
2021-04-08T12:00:00.000000,Portugal,Portugal,PT,221.99,303.78,48.06,48.06,entsoe.eu,false,""
2021-04-08T13:00:00.000000,Portugal,Portugal,PT,216.5,297.87,48.78,48.44,entsoe.eu,false,""
2021-04-08T14:00:00.000000,Portugal,Portugal,PT,220.77,303.18,48.11,46.19,entsoe.eu,false,""
2021-04-08T15:00:00.000000,Portugal,Portugal,PT,226.32,309.92,46.83,45.47,entsoe.eu,false,""
2021-04-08T16:00:00.000000,Portugal,Portugal,PT,254.25,333.65,45.45,45.34,entsoe.eu,false,""
2021-04-08T17:00:00.000000,Portugal,Portugal,PT,229.17,299.65,51.21,50.9,entsoe.eu,false,""
2021-04-08T18:00:00.000000,Portugal,Portugal,PT,209.55,269.62,56.15,55.31,entsoe.eu,false,""
2021-04-08T19:00:00.000000,Portugal,Portugal,PT,208.79,268.02,56.49,55.59,entsoe.eu,false,""
2021-04-08T20:00:00.000000,Portugal,Portugal,PT,231.38,299.13,52.23,51.91,entsoe.eu,false,""
2021-04-08T21:00:00.000000,Portugal,Portugal,PT,270.79,354.33,42.95,42.55,entsoe.eu,false,""
2021-04-08T22:00:00.000000,Portugal,Portugal,PT,264.95,347.08,43.45,43.45,entsoe.eu,false,""
2021-04-08T23:00:00.000000,Portugal,Portugal,PT,273.89,361.59,41.28,40.7,entsoe.eu,false,""
2021-04-09T00:00:00.000000,Portugal,Portugal,PT,268.08,357.81,41.31,40.89,entsoe.eu,false,""
2021-04-09T01:00:00.000000,Portugal,Portugal,PT,273.67,366.9,38.96,38.41,entsoe.eu,false,""
2021-04-09T02:00:00.000000,Portugal,Portugal,PT,278.82,367.67,41.57,39.99,entsoe.eu,false,""
2021-04-09T03:00:00.000000,Portugal,Portugal,PT,287.49,378.95,38.09,38.08,entsoe.eu,false,""
2021-04-09T04:00:00.000000,Portugal,Portugal,PT,260.0,336.52,45.25,44.74,entsoe.eu,false,""
2021-04-09T05:00:00.000000,Portugal,Portugal,PT,239.65,307.64,50.63,49.99,entsoe.eu,false,""
2021-04-09T06:00:00.000000,Portugal,Portugal,PT,230.79,296.57,52.06,51.38,entsoe.eu,false,""
2021-04-09T07:00:00.000000,Portugal,Portugal,PT,215.77,276.42,54.99,54.05,entsoe.eu,false,""
2021-04-09T08:00:00.000000,Portugal,Portugal,PT,209.6,269.45,56.5,55.64,entsoe.eu,false,""
2021-04-09T09:00:00.000000,Portugal,Portugal,PT,213.77,276.0,55.44,54.71,entsoe.eu,false,""
2021-04-09T10:00:00.000000,Portugal,Portugal,PT,256.96,332.54,47.25,47.02,entsoe.eu,false,""
2021-04-09T11:00:00.000000,Portugal,Portugal,PT,276.64,358.06,43.66,42.99,entsoe.eu,false,""
2021-04-09T12:00:00.000000,Portugal,Portugal,PT,273.75,357.67,42.86,41.43,entsoe.eu,false,""
2021-04-09T13:00:00.000000,Portugal,Portugal,PT,235.8,320.64,45.82,41.87,entsoe.eu,false,""
2021-04-09T14:00:00.000000,Portugal,Portugal,PT,230.09,315.42,45.82,40.76,entsoe.eu,false,""
2021-04-09T15:00:00.000000,Portugal,Portugal,PT,254.81,340.95,43.0,40.15,entsoe.eu,false,""
2021-04-09T16:00:00.000000,Portugal,Portugal,PT,272.45,358.25,41.13,41.12,entsoe.eu,false,""
2021-04-09T17:00:00.000000,Portugal,Portugal,PT,218.37,284.69,53.45,52.97,entsoe.eu,false,""
2021-04-09T18:00:00.000000,Portugal,Portugal,PT,199.34,259.02,57.38,56.65,entsoe.eu,false,""
2021-04-09T19:00:00.000000,Portugal,Portugal,PT,205.08,267.07,56.48,55.97,entsoe.eu,false,""
2021-04-09T20:00:00.000000,Portugal,Portugal,PT,238.19,308.32,50.56,50.32,entsoe.eu,false,""
2021-04-09T21:00:00.000000,Portugal,Portugal,PT,284.22,368.85,40.54,40.54,entsoe.eu,false,""
2021-04-09T22:00:00.000000,Portugal,Portugal,PT,247.06,331.23,45.22,42.51,entsoe.eu,false,""
2021-04-09T23:00:00.000000,Portugal,Portugal,PT,192.18,272.86,53.52,47.26,entsoe.eu,false,""
2021-04-10T00:00:00.000000,Portugal,Portugal,PT,181.49,258.98,56.56,48.51,entsoe.eu,false,""
2021-04-10T01:00:00.000000,Portugal,Portugal,PT,180.83,258.41,56.59,50.13,entsoe.eu,false,""
2021-04-10T02:00:00.000000,Portugal,Portugal,PT,191.0,272.94,54.11,49.12,entsoe.eu,false,""
2021-04-10T03:00:00.000000,Portugal,Portugal,PT,199.23,283.45,51.74,47.02,entsoe.eu,false,""
2021-04-10T04:00:00.000000,Portugal,Portugal,PT,193.88,275.41,53.07,52.02,entsoe.eu,false,""
2021-04-10T05:00:00.000000,Portugal,Portugal,PT,192.8,267.99,55.44,55.44,entsoe.eu,false,""
2021-04-10T06:00:00.000000,Portugal,Portugal,PT,203.27,274.41,54.21,53.89,entsoe.eu,false,""
2021-04-10T07:00:00.000000,Portugal,Portugal,PT,186.21,248.71,58.11,57.36,entsoe.eu,false,""
2021-04-10T08:00:00.000000,Portugal,Portugal,PT,183.34,245.32,58.56,57.83,entsoe.eu,false,""
2021-04-10T09:00:00.000000,Portugal,Portugal,PT,194.8,261.04,55.98,55.3,entsoe.eu,false,""
2021-04-10T10:00:00.000000,Portugal,Portugal,PT,199.05,270.7,55.37,55.36,entsoe.eu,false,""
2021-04-10T11:00:00.000000,Portugal,Portugal,PT,201.81,275.69,54.13,54.13,entsoe.eu,false,""
2021-04-10T12:00:00.000000,Portugal,Portugal,PT,217.48,296.2,50.73,50.73,entsoe.eu,false,""
2021-04-10T13:00:00.000000,Portugal,Portugal,PT,208.01,285.09,53.78,51.53,entsoe.eu,false,""
2021-04-10T14:00:00.000000,Portugal,Portugal,PT,211.91,293.03,51.72,47.31,entsoe.eu,false,""
2021-04-10T15:00:00.000000,Portugal,Portugal,PT,215.6,298.35,49.44,47.79,entsoe.eu,false,""
2021-04-10T16:00:00.000000,Portugal,Portugal,PT,211.09,286.82,51.69,51.43,entsoe.eu,false,""
2021-04-10T17:00:00.000000,Portugal,Portugal,PT,199.38,267.81,55.26,54.81,entsoe.eu,false,""
2021-04-10T18:00:00.000000,Portugal,Portugal,PT,206.04,275.33,53.7,53.09,entsoe.eu,false,""
2021-04-10T19:00:00.000000,Portugal,Portugal,PT,187.43,246.12,57.44,55.97,entsoe.eu,false,""
2021-04-10T20:00:00.000000,Portugal,Portugal,PT,200.89,267.93,54.77,54.04,entsoe.eu,false,""
2021-04-10T21:00:00.000000,Portugal,Portugal,PT,236.65,320.09,46.58,45.02,entsoe.eu,false,""
2021-04-10T22:00:00.000000,Portugal,Portugal,PT,176.93,251.14,57.43,53.5,entsoe.eu,false,""
2021-04-10T23:00:00.000000,Portugal,Portugal,PT,139.4,211.72,64.76,51.82,entsoe.eu,false,""
2021-04-11T00:00:00.000000,Portugal,Portugal,PT,124.3,193.07,69.0,54.82,entsoe.eu,false,""
2021-04-11T01:00:00.000000,Portugal,Portugal,PT,111.9,177.96,72.48,57.16,entsoe.eu,false,""
2021-04-11T02:00:00.000000,Portugal,Portugal,PT,112.38,178.81,72.39,56.65,entsoe.eu,false,""
2021-04-11T03:00:00.000000,Portugal,Portugal,PT,108.52,174.82,73.17,58.88,entsoe.eu,false,""
2021-04-11T04:00:00.000000,Portugal,Portugal,PT,103.64,168.11,74.27,61.82,entsoe.eu,false,""
2021-04-11T05:00:00.000000,Portugal,Portugal,PT,98.37,159.89,75.27,66.39,entsoe.eu,false,""
2021-04-11T06:00:00.000000,Portugal,Portugal,PT,90.8,152.02,77.2,68.75,entsoe.eu,false,""
2021-04-11T07:00:00.000000,Portugal,Portugal,PT,75.69,129.43,81.3,73.68,entsoe.eu,false,""
2021-04-11T08:00:00.000000,Portugal,Portugal,PT,70.47,117.22,82.64,77.47,entsoe.eu,false,""
2021-04-11T09:00:00.000000,Portugal,Portugal,PT,66.28,116.78,84.08,75.85,entsoe.eu,false,""
2021-04-11T10:00:00.000000,Portugal,Portugal,PT,72.23,124.14,82.92,73.17,entsoe.eu,false,""
2021-04-11T11:00:00.000000,Portugal,Portugal,PT,71.01,121.16,83.37,72.55,entsoe.eu,false,""
2021-04-11T12:00:00.000000,Portugal,Portugal,PT,68.41,119.18,83.82,73.88,entsoe.eu,false,""
2021-04-11T13:00:00.000000,Portugal,Portugal,PT,68.9,121.06,83.79,73.32,entsoe.eu,false,""
2021-04-11T14:00:00.000000,Portugal,Portugal,PT,66.23,118.58,84.35,74.39,entsoe.eu,false,""
2021-04-11T15:00:00.000000,Portugal,Portugal,PT,63.48,114.72,84.82,74.81,entsoe.eu,false,""
2021-04-11T16:00:00.000000,Portugal,Portugal,PT,64.81,114.98,84.47,74.2,entsoe.eu,false,""
2021-04-11T17:00:00.000000,Portugal,Portugal,PT,67.56,118.72,83.71,73.71,entsoe.eu,false,""
2021-04-11T18:00:00.000000,Portugal,Portugal,PT,68.98,113.64,83.14,76.46,entsoe.eu,false,""
2021-04-11T19:00:00.000000,Portugal,Portugal,PT,67.74,102.88,83.05,80.63,entsoe.eu,false,""
2021-04-11T20:00:00.000000,Portugal,Portugal,PT,63.4,101.77,84.25,80.3,entsoe.eu,false,""
2021-04-11T21:00:00.000000,Portugal,Portugal,PT,56.65,99.12,85.93,81.34,entsoe.eu,false,""
2021-04-11T22:00:00.000000,Portugal,Portugal,PT,54.68,100.22,86.5,81.04,entsoe.eu,false,""
2021-04-11T23:00:00.000000,Portugal,Portugal,PT,54.04,100.1,86.59,81.49,entsoe.eu,false,""
2021-04-12T00:00:00.000000,Portugal,Portugal,PT,47.17,93.02,87.99,85.68,entsoe.eu,false,""
2021-04-12T01:00:00.000000,Portugal,Portugal,PT,42.57,87.07,89.03,88.03,entsoe.eu,false,""
2021-04-12T02:00:00.000000,Portugal,Portugal,PT,44.86,89.78,88.21,88.21,entsoe.eu,false,""
2021-04-12T03:00:00.000000,Portugal,Portugal,PT,74.73,123.75,81.6,81.6,entsoe.eu,false,""
2021-04-12T04:00:00.000000,Portugal,Portugal,PT,107.17,159.92,74.74,74.74,entsoe.eu,false,""
2021-04-12T05:00:00.000000,Portugal,Portugal,PT,125.8,182.02,69.53,69.49,entsoe.eu,false,""
2021-04-12T06:00:00.000000,Portugal,Portugal,PT,132.86,188.83,67.13,66.92,entsoe.eu,false,""
2021-04-12T07:00:00.000000,Portugal,Portugal,PT,137.5,194.91,65.52,65.29,entsoe.eu,false,""
2021-04-12T08:00:00.000000,Portugal,Portugal,PT,158.12,222.68,60.34,60.22,entsoe.eu,false,""
2021-04-12T09:00:00.000000,Portugal,Portugal,PT,168.55,237.97,57.49,57.49,entsoe.eu,false,""
2021-04-12T10:00:00.000000,Portugal,Portugal,PT,169.89,238.0,58.0,58.0,entsoe.eu,false,""
2021-04-12T11:00:00.000000,Portugal,Portugal,PT,183.41,251.99,56.1,55.97,entsoe.eu,false,""
2021-04-12T12:00:00.000000,Portugal,Portugal,PT,195.24,266.19,54.16,54.12,entsoe.eu,false,""
2021-04-12T13:00:00.000000,Portugal,Portugal,PT,196.82,269.88,52.64,52.51,entsoe.eu,false,""
2021-04-12T14:00:00.000000,Portugal,Portugal,PT,202.89,282.95,48.76,48.75,entsoe.eu,false,""
2021-04-12T15:00:00.000000,Portugal,Portugal,PT,209.08,285.64,48.9,48.55,entsoe.eu,false,""
2021-04-12T16:00:00.000000,Portugal,Portugal,PT,215.5,288.9,49.2,48.67,entsoe.eu,false,""
2021-04-12T17:00:00.000000,Portugal,Portugal,PT,200.17,265.22,53.17,52.23,entsoe.eu,false,""
2021-04-12T18:00:00.000000,Portugal,Portugal,PT,184.35,243.89,56.95,55.92,entsoe.eu,false,""
2021-04-12T19:00:00.000000,Portugal,Portugal,PT,177.06,233.93,58.63,57.5,entsoe.eu,false,""
2021-04-12T20:00:00.000000,Portugal,Portugal,PT,176.11,233.74,58.94,58.01,entsoe.eu,false,""
2021-04-12T21:00:00.000000,Portugal,Portugal,PT,182.74,243.16,57.63,56.83,entsoe.eu,false,""
2021-04-12T22:00:00.000000,Portugal,Portugal,PT,186.82,257.12,55.23,55.16,entsoe.eu,false,""
2021-04-12T23:00:00.000000,Portugal,Portugal,PT,180.44,249.48,57.3,57.24,entsoe.eu,false,""
2021-04-13T00:00:00.000000,Portugal,Portugal,PT,211.32,290.69,49.76,49.76,entsoe.eu,false,""
2021-04-13T01:00:00.000000,Portugal,Portugal,PT,208.34,287.05,50.94,50.94,entsoe.eu,false,""
2021-04-13T02:00:00.000000,Portugal,Portugal,PT,218.05,298.08,49.69,49.69,entsoe.eu,false,""
2021-04-13T03:00:00.000000,Portugal,Portugal,PT,257.26,341.54,41.99,41.97,entsoe.eu,false,""
2021-04-13T04:00:00.000000,Portugal,Portugal,PT,257.75,334.44,44.8,44.74,entsoe.eu,false,""
2021-04-13T05:00:00.000000,Portugal,Portugal,PT,229.27,298.17,50.78,50.68,entsoe.eu,false,""
2021-04-13T06:00:00.000000,Portugal,Portugal,PT,229.17,296.04,51.47,51.29,entsoe.eu,false,""
2021-04-13T07:00:00.000000,Portugal,Portugal,PT,215.97,278.21,54.17,53.76,entsoe.eu,false,""
2021-04-13T08:00:00.000000,Portugal,Portugal,PT,224.1,289.65,52.49,52.26,entsoe.eu,false,""
2021-04-13T09:00:00.000000,Portugal,Portugal,PT,245.73,316.73,48.11,47.88,entsoe.eu,false,""
2021-04-13T10:00:00.000000,Portugal,Portugal,PT,243.51,313.66,48.41,48.12,entsoe.eu,false,""
2021-04-13T11:00:00.000000,Portugal,Portugal,PT,255.19,328.82,45.86,45.64,entsoe.eu,false,""
2021-04-13T12:00:00.000000,Portugal,Portugal,PT,273.11,352.76,41.21,40.98,entsoe.eu,false,""
2021-04-13T13:00:00.000000,Portugal,Portugal,PT,307.16,394.94,34.81,32.61,entsoe.eu,false,""
2021-04-13T14:00:00.000000,Portugal,Portugal,PT,314.7,404.68,33.31,30.19,entsoe.eu,false,""
2021-04-13T15:00:00.000000,Portugal,Portugal,PT,308.63,397.19,34.15,32.17,entsoe.eu,false,""
2021-04-13T16:00:00.000000,Portugal,Portugal,PT,268.32,343.89,43.13,42.79,entsoe.eu,false,""
2021-04-13T17:00:00.000000,Portugal,Portugal,PT,246.69,314.92,47.7,47.07,entsoe.eu,false,""
2021-04-13T18:00:00.000000,Portugal,Portugal,PT,222.58,282.16,52.3,51.07,entsoe.eu,false,""
2021-04-13T19:00:00.000000,Portugal,Portugal,PT,229.08,292.18,51.29,50.5,entsoe.eu,false,""
2021-04-13T20:00:00.000000,Portugal,Portugal,PT,236.15,302.47,50.06,49.58,entsoe.eu,false,""
2021-04-13T21:00:00.000000,Portugal,Portugal,PT,248.98,320.04,47.69,47.58,entsoe.eu,false,""
2021-04-13T22:00:00.000000,Portugal,Portugal,PT,253.28,325.83,46.96,46.93,entsoe.eu,false,""
2021-04-13T23:00:00.000000,Portugal,Portugal,PT,273.29,350.37,42.97,42.88,entsoe.eu,false,""
2021-04-14T00:00:00.000000,Portugal,Portugal,PT,284.55,362.04,40.4,39.82,entsoe.eu,false,""
2021-04-14T01:00:00.000000,Portugal,Portugal,PT,275.76,361.54,38.39,38.33,entsoe.eu,false,""
2021-04-14T02:00:00.000000,Portugal,Portugal,PT,264.47,351.83,38.23,38.14,entsoe.eu,false,""
2021-04-14T03:00:00.000000,Portugal,Portugal,PT,262.76,339.66,42.36,41.79,entsoe.eu,false,""
2021-04-14T04:00:00.000000,Portugal,Portugal,PT,271.77,345.08,42.71,42.0,entsoe.eu,false,""
2021-04-14T05:00:00.000000,Portugal,Portugal,PT,253.39,322.38,46.88,46.18,entsoe.eu,false,""
2021-04-14T06:00:00.000000,Portugal,Portugal,PT,242.11,309.82,49.0,48.51,entsoe.eu,false,""
2021-04-14T07:00:00.000000,Portugal,Portugal,PT,215.37,277.23,54.6,54.23,entsoe.eu,false,""
2021-04-14T08:00:00.000000,Portugal,Portugal,PT,214.9,276.77,54.48,54.1,entsoe.eu,false,""
2021-04-14T09:00:00.000000,Portugal,Portugal,PT,229.06,294.59,51.71,51.35,entsoe.eu,false,""
2021-04-14T10:00:00.000000,Portugal,Portugal,PT,235.47,303.27,50.57,50.36,entsoe.eu,false,""
2021-04-14T11:00:00.000000,Portugal,Portugal,PT,268.93,346.06,43.82,43.81,entsoe.eu,false,""
2021-04-14T12:00:00.000000,Portugal,Portugal,PT,276.7,358.61,40.97,40.47,entsoe.eu,false,""
2021-04-14T13:00:00.000000,Portugal,Portugal,PT,299.59,384.59,37.54,34.35,entsoe.eu,false,""
2021-04-14T14:00:00.000000,Portugal,Portugal,PT,298.96,386.42,35.85,32.04,entsoe.eu,false,""
2021-04-14T15:00:00.000000,Portugal,Portugal,PT,305.43,391.55,35.86,33.13,entsoe.eu,false,""
2021-04-14T16:00:00.000000,Portugal,Portugal,PT,273.3,352.39,41.34,41.23,entsoe.eu,false,""
2021-04-14T17:00:00.000000,Portugal,Portugal,PT,256.21,329.54,45.8,45.71,entsoe.eu,false,""
2021-04-14T18:00:00.000000,Portugal,Portugal,PT,239.44,308.17,49.38,49.13,entsoe.eu,false,""
2021-04-14T19:00:00.000000,Portugal,Portugal,PT,218.1,280.02,53.67,53.09,entsoe.eu,false,""
2021-04-14T20:00:00.000000,Portugal,Portugal,PT,237.3,306.27,50.25,50.19,entsoe.eu,false,""
2021-04-14T21:00:00.000000,Portugal,Portugal,PT,268.76,346.63,43.16,43.16,entsoe.eu,false,""
2021-04-14T22:00:00.000000,Portugal,Portugal,PT,256.18,332.01,46.41,46.41,entsoe.eu,false,""
2021-04-14T23:00:00.000000,Portugal,Portugal,PT,213.16,286.85,51.94,51.94,entsoe.eu,false,""
2021-04-15T00:00:00.000000,Portugal,Portugal,PT,192.31,263.26,55.01,55.01,entsoe.eu,false,""
2021-04-15T01:00:00.000000,Portugal,Portugal,PT,169.51,233.01,60.34,60.28,entsoe.eu,false,""
2021-04-15T02:00:00.000000,Portugal,Portugal,PT,172.32,236.46,60.15,60.08,entsoe.eu,false,""
2021-04-15T03:00:00.000000,Portugal,Portugal,PT,206.2,272.19,56.08,55.93,entsoe.eu,false,""
2021-04-15T04:00:00.000000,Portugal,Portugal,PT,212.62,279.82,54.62,54.38,entsoe.eu,false,""
2021-04-15T05:00:00.000000,Portugal,Portugal,PT,187.67,248.3,59.97,59.75,entsoe.eu,false,""
2021-04-15T06:00:00.000000,Portugal,Portugal,PT,184.85,243.31,60.55,60.2,entsoe.eu,false,""
2021-04-15T07:00:00.000000,Portugal,Portugal,PT,182.07,236.75,61.87,61.38,entsoe.eu,false,""
2021-04-15T08:00:00.000000,Portugal,Portugal,PT,173.6,226.56,62.56,61.76,entsoe.eu,false,""
2021-04-15T09:00:00.000000,Portugal,Portugal,PT,194.23,248.68,60.51,59.76,entsoe.eu,false,""
2021-04-15T10:00:00.000000,Portugal,Portugal,PT,227.21,290.52,53.6,52.91,entsoe.eu,false,""
2021-04-15T11:00:00.000000,Portugal,Portugal,PT,225.12,291.02,52.68,51.95,entsoe.eu,false,""
2021-04-15T12:00:00.000000,Portugal,Portugal,PT,222.17,294.65,49.84,49.2,entsoe.eu,false,""
2021-04-15T13:00:00.000000,Portugal,Portugal,PT,219.11,294.62,48.44,46.28,entsoe.eu,false,""
2021-04-15T14:00:00.000000,Portugal,Portugal,PT,224.84,304.05,47.03,42.85,entsoe.eu,false,""
2021-04-15T15:00:00.000000,Portugal,Portugal,PT,213.39,290.18,50.38,46.51,entsoe.eu,false,""
2021-04-15T16:00:00.000000,Portugal,Portugal,PT,222.01,291.25,51.86,51.37,entsoe.eu,false,""
2021-04-15T17:00:00.000000,Portugal,Portugal,PT,196.87,259.22,56.48,55.74,entsoe.eu,false,""
2021-04-15T18:00:00.000000,Portugal,Portugal,PT,186.09,244.53,58.74,57.78,entsoe.eu,false,""
2021-04-15T19:00:00.000000,Portugal,Portugal,PT,192.21,249.03,58.52,57.41,entsoe.eu,false,""
2021-04-15T20:00:00.000000,Portugal,Portugal,PT,201.1,263.36,56.71,56.11,entsoe.eu,false,""
2021-04-15T21:00:00.000000,Portugal,Portugal,PT,228.19,298.31,51.36,50.95,entsoe.eu,false,""
2021-04-15T22:00:00.000000,Portugal,Portugal,PT,243.4,318.32,48.14,47.87,entsoe.eu,false,""
2021-04-15T23:00:00.000000,Portugal,Portugal,PT,303.83,392.33,37.87,34.95,entsoe.eu,false,""
2021-04-16T00:00:00.000000,Portugal,Portugal,PT,312.6,403.7,35.98,33.79,entsoe.eu,false,""
2021-04-16T01:00:00.000000,Portugal,Portugal,PT,319.16,411.61,34.62,33.8,entsoe.eu,false,""
2021-04-16T02:00:00.000000,Portugal,Portugal,PT,313.09,406.12,34.71,34.39,entsoe.eu,false,""
2021-04-16T03:00:00.000000,Portugal,Portugal,PT,302.14,388.0,39.38,39.25,entsoe.eu,false,""
2021-04-16T04:00:00.000000,Portugal,Portugal,PT,295.75,377.62,40.94,40.7,entsoe.eu,false,""
2021-04-16T05:00:00.000000,Portugal,Portugal,PT,260.28,333.42,48.12,47.84,entsoe.eu,false,""
2021-04-16T06:00:00.000000,Portugal,Portugal,PT,219.99,283.0,53.98,53.06,entsoe.eu,false,""
2021-04-16T07:00:00.000000,Portugal,Portugal,PT,213.16,275.53,55.73,55.06,entsoe.eu,false,""
2021-04-16T08:00:00.000000,Portugal,Portugal,PT,216.87,283.26,54.78,54.41,entsoe.eu,false,""
2021-04-16T09:00:00.000000,Portugal,Portugal,PT,202.27,277.02,53.46,52.6,entsoe.eu,false,""
2021-04-16T10:00:00.000000,Portugal,Portugal,PT,177.56,249.67,57.24,56.04,entsoe.eu,false,""
2021-04-16T11:00:00.000000,Portugal,Portugal,PT,182.55,258.89,55.5,50.6,entsoe.eu,false,""
2021-04-16T12:00:00.000000,Portugal,Portugal,PT,190.72,269.67,53.67,47.87,entsoe.eu,false,""
2021-04-16T13:00:00.000000,Portugal,Portugal,PT,180.42,256.03,56.62,49.9,entsoe.eu,false,""
2021-04-16T14:00:00.000000,Portugal,Portugal,PT,174.01,246.88,58.33,51.0,entsoe.eu,false,""
2021-04-16T15:00:00.000000,Portugal,Portugal,PT,188.18,265.15,54.44,48.04,entsoe.eu,false,""
2021-04-16T16:00:00.000000,Portugal,Portugal,PT,211.06,294.52,48.11,42.89,entsoe.eu,false,""
2021-04-16T17:00:00.000000,Portugal,Portugal,PT,205.15,286.69,49.06,46.52,entsoe.eu,false,""
2021-04-16T18:00:00.000000,Portugal,Portugal,PT,170.7,235.76,57.57,56.75,entsoe.eu,false,""
2021-04-16T19:00:00.000000,Portugal,Portugal,PT,160.27,218.75,61.06,60.14,entsoe.eu,false,""
2021-04-16T20:00:00.000000,Portugal,Portugal,PT,197.01,269.1,53.58,53.08,entsoe.eu,false,""
2021-04-16T21:00:00.000000,Portugal,Portugal,PT,204.98,283.12,50.7,48.94,entsoe.eu,false,""
2021-04-16T22:00:00.000000,Portugal,Portugal,PT,152.12,222.56,60.3,59.58,entsoe.eu,false,""
2021-04-16T23:00:00.000000,Portugal,Portugal,PT,138.87,208.84,63.56,60.75,entsoe.eu,false,""
2021-04-17T00:00:00.000000,Portugal,Portugal,PT,144.12,217.47,62.28,59.12,entsoe.eu,false,""
2021-04-17T01:00:00.000000,Portugal,Portugal,PT,145.78,220.34,61.57,59.93,entsoe.eu,false,""
2021-04-17T02:00:00.000000,Portugal,Portugal,PT,157.06,235.05,58.28,57.87,entsoe.eu,false,""
2021-04-17T03:00:00.000000,Portugal,Portugal,PT,138.77,210.81,63.14,63.07,entsoe.eu,false,""
2021-04-17T04:00:00.000000,Portugal,Portugal,PT,130.96,199.35,65.21,65.14,entsoe.eu,false,""
2021-04-17T05:00:00.000000,Portugal,Portugal,PT,125.94,189.45,66.72,66.28,entsoe.eu,false,""
2021-04-17T06:00:00.000000,Portugal,Portugal,PT,116.76,175.31,69.2,68.68,entsoe.eu,false,""
2021-04-17T07:00:00.000000,Portugal,Portugal,PT,116.18,177.17,69.21,69.0,entsoe.eu,false,""
2021-04-17T08:00:00.000000,Portugal,Portugal,PT,116.8,181.31,69.72,66.43,entsoe.eu,false,""
2021-04-17T09:00:00.000000,Portugal,Portugal,PT,107.4,170.24,72.72,67.21,entsoe.eu,false,""
2021-04-17T10:00:00.000000,Portugal,Portugal,PT,109.84,173.52,72.14,65.93,entsoe.eu,false,""
2021-04-17T11:00:00.000000,Portugal,Portugal,PT,104.94,165.62,73.97,64.63,entsoe.eu,false,""
2021-04-17T12:00:00.000000,Portugal,Portugal,PT,102.84,162.04,74.91,62.56,entsoe.eu,false,""
2021-04-17T13:00:00.000000,Portugal,Portugal,PT,96.95,154.24,76.58,64.14,entsoe.eu,false,""
2021-04-17T14:00:00.000000,Portugal,Portugal,PT,94.71,151.75,77.08,65.87,entsoe.eu,false,""
2021-04-17T15:00:00.000000,Portugal,Portugal,PT,99.96,158.97,75.62,65.0,entsoe.eu,false,""
