time,Country,Zone name,Zone id,Carbon intensity gCO₂eq/kWh (direct),Carbon intensity gCO₂eq/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2021-06-19T18:00:00.000000,Denmark,West Denmark,DK-DK1,105.95,144.96,85.5,83.87,entsoe.eu,false,""
2021-06-19T19:00:00.000000,Denmark,West Denmark,DK-DK1,128.33,170.14,82.95,80.53,entsoe.eu,false,""
2021-06-19T20:00:00.000000,Denmark,West Denmark,DK-DK1,118.23,160.01,83.89,81.91,entsoe.eu,false,""
2021-06-19T21:00:00.000000,Denmark,West Denmark,DK-DK1,146.53,191.18,81.07,78.11,entsoe.eu,false,""
2021-06-19T22:00:00.000000,Denmark,West Denmark,DK-DK1,114.59,158.95,84.58,79.43,entsoe.eu,false,""
2021-06-19T23:00:00.000000,Denmark,West Denmark,DK-DK1,112.46,156.85,84.67,79.76,entsoe.eu,false,""
2021-06-20T00:00:00.000000,Denmark,West Denmark,DK-DK1,107.65,149.58,85.52,81.28,entsoe.eu,false,""
2021-06-20T01:00:00.000000,Denmark,West Denmark,DK-DK1,109.73,151.88,85.23,80.89,entsoe.eu,false,""
2021-06-20T02:00:00.000000,Denmark,West Denmark,DK-DK1,153.45,203.08,80.36,72.87,entsoe.eu,false,""
2021-06-20T03:00:00.000000,Denmark,West Denmark,DK-DK1,193.56,249.31,76.06,65.79,entsoe.eu,false,""
2021-06-20T04:00:00.000000,Denmark,West Denmark,DK-DK1,254.82,314.09,69.24,57.01,entsoe.eu,false,""
2021-06-20T05:00:00.000000,Denmark,West Denmark,DK-DK1,198.85,251.95,75.74,67.31,entsoe.eu,false,""
2021-06-20T06:00:00.000000,Denmark,West Denmark,DK-DK1,149.18,193.65,81.41,76.88,entsoe.eu,false,""
2021-06-20T07:00:00.000000,Denmark,West Denmark,DK-DK1,97.98,135.89,87.27,82.84,entsoe.eu,false,""
2021-06-20T08:00:00.000000,Denmark,West Denmark,DK-DK1,117.3,155.8,84.99,80.4,entsoe.eu,false,""
2021-06-20T09:00:00.000000,Denmark,West Denmark,DK-DK1,126.53,165.49,83.69,79.18,entsoe.eu,false,""
2021-06-20T10:00:00.000000,Denmark,West Denmark,DK-DK1,103.37,140.41,86.04,82.54,entsoe.eu,false,""
2021-06-20T11:00:00.000000,Denmark,West Denmark,DK-DK1,101.22,137.8,87.27,83.26,entsoe.eu,false,""
2021-06-20T12:00:00.000000,Denmark,West Denmark,DK-DK1,111.77,149.45,85.94,83.73,entsoe.eu,false,""
2021-06-20T13:00:00.000000,Denmark,West Denmark,DK-DK1,81.48,112.55,89.35,87.88,entsoe.eu,false,""
2021-06-20T14:00:00.000000,Denmark,West Denmark,DK-DK1,63.72,91.33,91.48,89.51,entsoe.eu,false,""
2021-06-20T15:00:00.000000,Denmark,West Denmark,DK-DK1,58.7,85.74,92.15,90.47,entsoe.eu,false,""
2021-06-20T16:00:00.000000,Denmark,West Denmark,DK-DK1,46.65,73.2,93.51,93.49,entsoe.eu,false,""
2021-06-20T17:00:00.000000,Denmark,West Denmark,DK-DK1,38.77,64.97,94.34,94.33,entsoe.eu,false,""
2021-06-20T18:00:00.000000,Denmark,West Denmark,DK-DK1,47.68,74.71,93.1,92.99,entsoe.eu,false,""
2021-06-20T19:00:00.000000,Denmark,West Denmark,DK-DK1,74.03,103.67,89.91,89.4,entsoe.eu,false,""
2021-06-20T20:00:00.000000,Denmark,West Denmark,DK-DK1,73.02,103.85,89.74,87.77,entsoe.eu,false,""
2021-06-20T21:00:00.000000,Denmark,West Denmark,DK-DK1,71.03,102.49,89.94,87.67,entsoe.eu,false,""
2021-06-20T22:00:00.000000,Denmark,West Denmark,DK-DK1,61.43,92.32,91.33,88.77,entsoe.eu,false,""
2021-06-20T23:00:00.000000,Denmark,West Denmark,DK-DK1,68.74,99.94,90.62,87.88,entsoe.eu,false,""
2021-06-21T00:00:00.000000,Denmark,West Denmark,DK-DK1,84.27,118.14,88.62,85.45,entsoe.eu,false,""
2021-06-21T01:00:00.000000,Denmark,West Denmark,DK-DK1,113.07,153.59,84.31,79.64,entsoe.eu,false,""
2021-06-21T02:00:00.000000,Denmark,West Denmark,DK-DK1,98.84,138.3,86.3,82.34,entsoe.eu,false,""
2021-06-21T03:00:00.000000,Denmark,West Denmark,DK-DK1,88.77,125.08,88.02,84.75,entsoe.eu,false,""
2021-06-21T04:00:00.000000,Denmark,West Denmark,DK-DK1,91.85,129.41,87.08,84.11,entsoe.eu,false,""
2021-06-21T05:00:00.000000,Denmark,West Denmark,DK-DK1,98.33,140.32,83.12,80.6,entsoe.eu,false,""
2021-06-21T06:00:00.000000,Denmark,West Denmark,DK-DK1,107.38,147.88,84.02,81.29,entsoe.eu,false,""
2021-06-21T07:00:00.000000,Denmark,West Denmark,DK-DK1,109.24,148.93,84.3,81.48,entsoe.eu,false,""
2021-06-21T08:00:00.000000,Denmark,West Denmark,DK-DK1,107.83,146.85,85.24,82.39,entsoe.eu,false,""
2021-06-21T09:00:00.000000,Denmark,West Denmark,DK-DK1,121.92,162.13,84.01,80.81,entsoe.eu,false,""
2021-06-21T10:00:00.000000,Denmark,West Denmark,DK-DK1,119.73,159.18,84.5,82.44,entsoe.eu,false,""
2021-06-21T11:00:00.000000,Denmark,West Denmark,DK-DK1,128.29,167.78,83.45,80.38,entsoe.eu,false,""
2021-06-21T12:00:00.000000,Denmark,West Denmark,DK-DK1,120.75,159.26,84.16,81.4,entsoe.eu,false,""
2021-06-21T13:00:00.000000,Denmark,West Denmark,DK-DK1,112.33,150.87,84.94,82.13,entsoe.eu,false,""
2021-06-21T14:00:00.000000,Denmark,West Denmark,DK-DK1,90.89,128.05,87.38,84.49,entsoe.eu,false,""
2021-06-21T15:00:00.000000,Denmark,West Denmark,DK-DK1,91.93,128.32,86.97,85.78,entsoe.eu,false,""
2021-06-21T16:00:00.000000,Denmark,West Denmark,DK-DK1,83.81,120.01,87.4,86.72,entsoe.eu,false,""
2021-06-21T17:00:00.000000,Denmark,West Denmark,DK-DK1,94.21,130.1,86.24,85.72,entsoe.eu,false,""
2021-06-21T18:00:00.000000,Denmark,West Denmark,DK-DK1,83.66,118.87,87.69,87.1,entsoe.eu,false,""
2021-06-21T19:00:00.000000,Denmark,West Denmark,DK-DK1,92.78,129.15,86.79,85.87,entsoe.eu,false,""
2021-06-21T20:00:00.000000,Denmark,West Denmark,DK-DK1,81.27,117.06,88.12,87.52,entsoe.eu,false,""
2021-06-21T21:00:00.000000,Denmark,West Denmark,DK-DK1,82.34,117.38,88.27,87.78,entsoe.eu,false,""
2021-06-21T22:00:00.000000,Denmark,West Denmark,DK-DK1,78.55,111.34,88.63,86.49,entsoe.eu,false,""
2021-06-21T23:00:00.000000,Denmark,West Denmark,DK-DK1,77.51,110.3,88.4,85.75,entsoe.eu,false,""
2021-06-22T00:00:00.000000,Denmark,West Denmark,DK-DK1,79.14,112.69,87.78,85.09,entsoe.eu,false,""
2021-06-22T01:00:00.000000,Denmark,West Denmark,DK-DK1,85.04,119.93,86.56,83.69,entsoe.eu,false,""
2021-06-22T02:00:00.000000,Denmark,West Denmark,DK-DK1,108.34,147.75,82.19,78.77,entsoe.eu,false,""
2021-06-22T03:00:00.000000,Denmark,West Denmark,DK-DK1,69.11,101.83,89.52,86.85,entsoe.eu,false,""
2021-06-22T04:00:00.000000,Denmark,West Denmark,DK-DK1,73.99,106.42,89.06,86.85,entsoe.eu,false,""
2021-06-22T05:00:00.000000,Denmark,West Denmark,DK-DK1,101.33,138.2,85.45,82.71,entsoe.eu,false,""
2021-06-22T06:00:00.000000,Denmark,West Denmark,DK-DK1,97.75,133.01,86.94,84.03,entsoe.eu,false,""
2021-06-22T07:00:00.000000,Denmark,West Denmark,DK-DK1,60.9,93.73,90.96,90.3,entsoe.eu,false,""
2021-06-22T08:00:00.000000,Denmark,West Denmark,DK-DK1,61.64,94.75,90.84,89.72,entsoe.eu,false,""
2021-06-22T09:00:00.000000,Denmark,West Denmark,DK-DK1,83.58,118.82,88.25,88.25,entsoe.eu,false,""
2021-06-22T10:00:00.000000,Denmark,West Denmark,DK-DK1,72.19,108.95,88.59,88.59,entsoe.eu,false,""
2021-06-22T11:00:00.000000,Denmark,West Denmark,DK-DK1,89.13,128.96,85.36,84.87,entsoe.eu,false,""
2021-06-22T12:00:00.000000,Denmark,West Denmark,DK-DK1,76.72,113.77,88.0,86.15,entsoe.eu,false,""
2021-06-22T13:00:00.000000,Denmark,West Denmark,DK-DK1,77.48,115.51,87.3,85.36,entsoe.eu,false,""
2021-06-22T14:00:00.000000,Denmark,West Denmark,DK-DK1,89.56,128.38,85.78,83.77,entsoe.eu,false,""
2021-06-22T15:00:00.000000,Denmark,West Denmark,DK-DK1,97.51,136.78,84.63,82.6,entsoe.eu,false,""
2021-06-22T16:00:00.000000,Denmark,West Denmark,DK-DK1,99.18,141.16,82.54,80.94,entsoe.eu,false,""
2021-06-22T17:00:00.000000,Denmark,West Denmark,DK-DK1,121.65,166.79,78.69,77.9,entsoe.eu,false,""
2021-06-22T18:00:00.000000,Denmark,West Denmark,DK-DK1,123.18,168.99,78.09,75.61,entsoe.eu,false,""
2021-06-22T19:00:00.000000,Denmark,West Denmark,DK-DK1,126.61,174.0,77.19,74.25,entsoe.eu,false,""
2021-06-22T20:00:00.000000,Denmark,West Denmark,DK-DK1,120.12,161.96,82.0,78.89,entsoe.eu,false,""
2021-06-22T21:00:00.000000,Denmark,West Denmark,DK-DK1,88.93,126.16,87.85,84.52,entsoe.eu,false,""
2021-06-22T22:00:00.000000,Denmark,West Denmark,DK-DK1,104.99,150.07,80.77,77.26,entsoe.eu,false,""
2021-06-22T23:00:00.000000,Denmark,West Denmark,DK-DK1,125.13,170.42,79.33,75.45,entsoe.eu,false,""
2021-06-23T00:00:00.000000,Denmark,West Denmark,DK-DK1,140.03,189.25,75.63,71.24,entsoe.eu,false,""
2021-06-23T01:00:00.000000,Denmark,West Denmark,DK-DK1,143.99,195.15,74.45,71.19,entsoe.eu,false,""
2021-06-23T02:00:00.000000,Denmark,West Denmark,DK-DK1,137.31,187.42,75.37,70.94,entsoe.eu,false,""
2021-06-23T03:00:00.000000,Denmark,West Denmark,DK-DK1,142.04,194.25,74.23,70.31,entsoe.eu,false,""
2021-06-23T04:00:00.000000,Denmark,West Denmark,DK-DK1,159.26,216.92,70.67,67.06,entsoe.eu,false,""
2021-06-23T05:00:00.000000,Denmark,West Denmark,DK-DK1,210.04,274.56,64.75,59.56,entsoe.eu,false,""
2021-06-23T06:00:00.000000,Denmark,West Denmark,DK-DK1,201.99,265.32,64.01,57.19,entsoe.eu,false,""
2021-06-23T07:00:00.000000,Denmark,West Denmark,DK-DK1,231.23,289.09,69.36,59.68,entsoe.eu,false,""
2021-06-23T08:00:00.000000,Denmark,West Denmark,DK-DK1,207.01,261.93,73.44,63.89,entsoe.eu,false,""
2021-06-23T09:00:00.000000,Denmark,West Denmark,DK-DK1,136.14,188.74,75.75,70.26,entsoe.eu,false,""
2021-06-23T10:00:00.000000,Denmark,West Denmark,DK-DK1,138.68,190.34,75.98,70.75,entsoe.eu,false,""
2021-06-23T11:00:00.000000,Denmark,West Denmark,DK-DK1,142.38,192.57,76.61,71.37,entsoe.eu,false,""
2021-06-23T12:00:00.000000,Denmark,West Denmark,DK-DK1,143.29,194.27,76.19,71.2,entsoe.eu,false,""
2021-06-23T13:00:00.000000,Denmark,West Denmark,DK-DK1,150.26,202.28,75.05,69.94,entsoe.eu,false,""
2021-06-23T14:00:00.000000,Denmark,West Denmark,DK-DK1,161.2,213.31,73.83,68.31,entsoe.eu,false,""
2021-06-23T15:00:00.000000,Denmark,West Denmark,DK-DK1,177.26,229.58,71.67,66.04,entsoe.eu,false,""
2021-06-23T16:00:00.000000,Denmark,West Denmark,DK-DK1,169.15,219.96,72.82,67.31,entsoe.eu,false,""
2021-06-23T17:00:00.000000,Denmark,West Denmark,DK-DK1,182.97,236.98,70.01,67.07,entsoe.eu,false,""
2021-06-23T18:00:00.000000,Denmark,West Denmark,DK-DK1,180.59,235.44,69.52,66.47,entsoe.eu,false,""
2021-06-23T19:00:00.000000,Denmark,West Denmark,DK-DK1,190.96,247.2,67.83,64.62,entsoe.eu,false,""
2021-06-23T20:00:00.000000,Denmark,West Denmark,DK-DK1,204.19,261.21,66.44,63.35,entsoe.eu,false,""
2021-06-23T21:00:00.000000,Denmark,West Denmark,DK-DK1,170.68,214.31,77.93,74.63,entsoe.eu,false,""
2021-06-23T22:00:00.000000,Denmark,West Denmark,DK-DK1,171.33,216.5,76.68,71.94,entsoe.eu,false,""
2021-06-23T23:00:00.000000,Denmark,West Denmark,DK-DK1,153.19,196.56,79.21,74.48,entsoe.eu,false,""
2021-06-24T00:00:00.000000,Denmark,West Denmark,DK-DK1,162.66,205.99,78.42,73.75,entsoe.eu,false,""
2021-06-24T01:00:00.000000,Denmark,West Denmark,DK-DK1,199.45,253.93,67.95,63.73,entsoe.eu,false,""
2021-06-24T02:00:00.000000,Denmark,West Denmark,DK-DK1,194.63,250.13,67.98,63.54,entsoe.eu,false,""
2021-06-24T03:00:00.000000,Denmark,West Denmark,DK-DK1,201.99,258.6,66.91,62.42,entsoe.eu,false,""
2021-06-24T04:00:00.000000,Denmark,West Denmark,DK-DK1,236.43,294.09,63.1,59.15,entsoe.eu,false,""
2021-06-24T05:00:00.000000,Denmark,West Denmark,DK-DK1,241.56,297.63,63.19,58.06,entsoe.eu,false,""
2021-06-24T06:00:00.000000,Denmark,West Denmark,DK-DK1,208.67,254.86,72.63,67.28,entsoe.eu,false,""
2021-06-24T07:00:00.000000,Denmark,West Denmark,DK-DK1,207.49,253.5,73.27,68.14,entsoe.eu,false,""
2021-06-24T08:00:00.000000,Denmark,West Denmark,DK-DK1,206.5,251.92,73.9,68.89,entsoe.eu,false,""
2021-06-24T09:00:00.000000,Denmark,West Denmark,DK-DK1,191.06,235.63,75.94,70.89,entsoe.eu,false,""
2021-06-24T10:00:00.000000,Denmark,West Denmark,DK-DK1,139.24,180.04,82.39,77.11,entsoe.eu,false,""
2021-06-24T11:00:00.000000,Denmark,West Denmark,DK-DK1,184.75,227.87,77.14,72.18,entsoe.eu,false,""
2021-06-24T12:00:00.000000,Denmark,West Denmark,DK-DK1,175.45,218.27,77.95,73.01,entsoe.eu,false,""
2021-06-24T13:00:00.000000,Denmark,West Denmark,DK-DK1,199.27,244.28,73.82,69.04,entsoe.eu,false,""
2021-06-24T14:00:00.000000,Denmark,West Denmark,DK-DK1,203.05,248.56,73.01,68.17,entsoe.eu,false,""
2021-06-24T15:00:00.000000,Denmark,West Denmark,DK-DK1,228.8,279.17,68.15,64.9,entsoe.eu,false,""
2021-06-24T16:00:00.000000,Denmark,West Denmark,DK-DK1,229.87,285.44,64.77,61.59,entsoe.eu,false,""
2021-06-24T17:00:00.000000,Denmark,West Denmark,DK-DK1,262.45,322.15,59.36,57.79,entsoe.eu,false,""
2021-06-24T18:00:00.000000,Denmark,West Denmark,DK-DK1,252.06,309.58,61.44,57.98,entsoe.eu,false,""
2021-06-24T19:00:00.000000,Denmark,West Denmark,DK-DK1,230.06,288.51,62.75,58.96,entsoe.eu,false,""
2021-06-24T20:00:00.000000,Denmark,West Denmark,DK-DK1,233.81,290.1,63.63,59.71,entsoe.eu,false,""
2021-06-24T21:00:00.000000,Denmark,West Denmark,DK-DK1,215.68,260.59,72.1,67.9,entsoe.eu,false,""
2021-06-24T22:00:00.000000,Denmark,West Denmark,DK-DK1,168.91,210.29,77.8,73.06,entsoe.eu,false,""
2021-06-24T23:00:00.000000,Denmark,West Denmark,DK-DK1,195.72,238.65,74.67,69.88,entsoe.eu,false,""
2021-06-25T00:00:00.000000,Denmark,West Denmark,DK-DK1,201.69,249.16,71.25,66.35,entsoe.eu,false,""
2021-06-25T01:00:00.000000,Denmark,West Denmark,DK-DK1,206.81,260.21,67.06,61.89,entsoe.eu,false,""
2021-06-25T02:00:00.000000,Denmark,West Denmark,DK-DK1,221.61,274.27,66.4,61.3,entsoe.eu,false,""
2021-06-25T03:00:00.000000,Denmark,West Denmark,DK-DK1,217.77,271.77,66.06,61.03,entsoe.eu,false,""
2021-06-25T04:00:00.000000,Denmark,West Denmark,DK-DK1,251.91,306.44,62.68,58.39,entsoe.eu,false,""
2021-06-25T05:00:00.000000,Denmark,West Denmark,DK-DK1,235.75,291.99,63.3,60.37,entsoe.eu,false,""
2021-06-25T06:00:00.000000,Denmark,West Denmark,DK-DK1,183.29,235.13,70.75,67.25,entsoe.eu,false,""
2021-06-25T07:00:00.000000,Denmark,West Denmark,DK-DK1,165.19,211.11,76.51,73.0,entsoe.eu,false,""
2021-06-25T08:00:00.000000,Denmark,West Denmark,DK-DK1,201.57,250.21,71.54,68.45,entsoe.eu,false,""
2021-06-25T09:00:00.000000,Denmark,West Denmark,DK-DK1,202.64,245.77,74.75,71.4,entsoe.eu,false,""
2021-06-25T10:00:00.000000,Denmark,West Denmark,DK-DK1,210.79,254.49,73.83,70.31,entsoe.eu,false,""
2021-06-25T11:00:00.000000,Denmark,West Denmark,DK-DK1,168.69,211.05,78.72,74.84,entsoe.eu,false,""
2021-06-25T12:00:00.000000,Denmark,West Denmark,DK-DK1,164.69,207.12,79.23,75.28,entsoe.eu,false,""
2021-06-25T13:00:00.000000,Denmark,West Denmark,DK-DK1,182.08,225.67,77.15,72.97,entsoe.eu,false,""
2021-06-25T14:00:00.000000,Denmark,West Denmark,DK-DK1,206.88,253.41,73.92,69.67,entsoe.eu,false,""
2021-06-25T15:00:00.000000,Denmark,West Denmark,DK-DK1,237.9,292.32,65.81,62.01,entsoe.eu,false,""
2021-06-25T16:00:00.000000,Denmark,West Denmark,DK-DK1,238.29,294.8,64.25,60.32,entsoe.eu,false,""
2021-06-25T17:00:00.000000,Denmark,West Denmark,DK-DK1,229.47,287.22,64.38,60.01,entsoe.eu,false,""
2021-06-25T18:00:00.000000,Denmark,West Denmark,DK-DK1,257.96,317.32,60.83,56.19,entsoe.eu,false,""
2021-06-25T19:00:00.000000,Denmark,West Denmark,DK-DK1,262.81,322.62,60.54,55.17,entsoe.eu,false,""
2021-06-25T20:00:00.000000,Denmark,West Denmark,DK-DK1,277.32,337.73,58.69,54.2,entsoe.eu,false,""
2021-06-25T21:00:00.000000,Denmark,West Denmark,DK-DK1,261.1,312.85,65.66,60.45,entsoe.eu,false,""
2021-06-25T22:00:00.000000,Denmark,West Denmark,DK-DK1,194.39,238.58,75.29,69.21,entsoe.eu,false,""
2021-06-25T23:00:00.000000,Denmark,West Denmark,DK-DK1,150.8,192.41,80.63,74.1,entsoe.eu,false,""
2021-06-26T00:00:00.000000,Denmark,West Denmark,DK-DK1,151.91,193.65,80.52,72.66,entsoe.eu,false,""
2021-06-26T01:00:00.000000,Denmark,West Denmark,DK-DK1,182.17,225.4,76.97,69.63,entsoe.eu,false,""
2021-06-26T02:00:00.000000,Denmark,West Denmark,DK-DK1,174.32,217.14,77.88,71.3,entsoe.eu,false,""
2021-06-26T03:00:00.000000,Denmark,West Denmark,DK-DK1,168.64,211.33,78.24,70.05,entsoe.eu,false,""
2021-06-26T04:00:00.000000,Denmark,West Denmark,DK-DK1,164.44,209.4,77.71,70.33,entsoe.eu,false,""
2021-06-26T05:00:00.000000,Denmark,West Denmark,DK-DK1,182.25,233.78,72.89,65.7,entsoe.eu,false,""
2021-06-26T06:00:00.000000,Denmark,West Denmark,DK-DK1,152.73,196.45,79.25,73.55,entsoe.eu,false,""
2021-06-26T07:00:00.000000,Denmark,West Denmark,DK-DK1,160.44,203.73,79.55,73.99,entsoe.eu,false,""
2021-06-26T08:00:00.000000,Denmark,West Denmark,DK-DK1,150.74,193.16,80.98,75.48,entsoe.eu,false,""
2021-06-26T09:00:00.000000,Denmark,West Denmark,DK-DK1,159.27,202.11,80.07,74.66,entsoe.eu,false,""
2021-06-26T10:00:00.000000,Denmark,West Denmark,DK-DK1,143.26,185.82,81.37,76.07,entsoe.eu,false,""
2021-06-26T11:00:00.000000,Denmark,West Denmark,DK-DK1,142.2,183.72,81.55,76.59,entsoe.eu,false,""
2021-06-26T12:00:00.000000,Denmark,West Denmark,DK-DK1,130.0,170.16,83.29,78.34,entsoe.eu,false,""
2021-06-26T13:00:00.000000,Denmark,West Denmark,DK-DK1,111.61,150.54,85.49,80.47,entsoe.eu,false,""
2021-06-26T14:00:00.000000,Denmark,West Denmark,DK-DK1,131.62,171.06,83.1,78.28,entsoe.eu,false,""
2021-06-26T15:00:00.000000,Denmark,West Denmark,DK-DK1,128.54,170.74,81.67,76.72,entsoe.eu,false,""
2021-06-26T16:00:00.000000,Denmark,West Denmark,DK-DK1,153.33,200.2,76.8,71.65,entsoe.eu,false,""
2021-06-26T17:00:00.000000,Denmark,West Denmark,DK-DK1,146.42,188.28,79.89,75.03,entsoe.eu,false,""
2021-06-26T18:00:00.000000,Denmark,West Denmark,DK-DK1,140.79,181.24,81.03,75.99,entsoe.eu,false,""
2021-06-26T19:00:00.000000,Denmark,West Denmark,DK-DK1,164.86,210.94,76.22,70.62,entsoe.eu,false,""
2021-06-26T20:00:00.000000,Denmark,West Denmark,DK-DK1,144.07,183.56,81.17,76.01,entsoe.eu,false,""
2021-06-26T21:00:00.000000,Denmark,West Denmark,DK-DK1,145.21,184.06,81.37,75.63,entsoe.eu,false,""
2021-06-26T22:00:00.000000,Denmark,West Denmark,DK-DK1,147.84,186.68,80.99,75.73,entsoe.eu,false,""
2021-06-26T23:00:00.000000,Denmark,West Denmark,DK-DK1,124.73,162.38,83.66,78.36,entsoe.eu,false,""
2021-06-27T00:00:00.000000,Denmark,West Denmark,DK-DK1,130.48,167.87,83.24,77.94,entsoe.eu,false,""
2021-06-27T01:00:00.000000,Denmark,West Denmark,DK-DK1,149.42,189.94,80.19,74.01,entsoe.eu,false,""
2021-06-27T02:00:00.000000,Denmark,West Denmark,DK-DK1,166.99,212.35,76.35,68.57,entsoe.eu,false,""
2021-06-27T03:00:00.000000,Denmark,West Denmark,DK-DK1,166.78,212.42,76.33,68.4,entsoe.eu,false,""
2021-06-27T04:00:00.000000,Denmark,West Denmark,DK-DK1,169.54,215.67,76.04,67.98,entsoe.eu,false,""
2021-06-27T05:00:00.000000,Denmark,West Denmark,DK-DK1,159.52,204.79,77.06,69.6,entsoe.eu,false,""
2021-06-27T06:00:00.000000,Denmark,West Denmark,DK-DK1,149.77,190.78,79.77,74.07,entsoe.eu,false,""
2021-06-27T07:00:00.000000,Denmark,West Denmark,DK-DK1,154.05,194.31,80.15,74.32,entsoe.eu,false,""
2021-06-27T08:00:00.000000,Denmark,West Denmark,DK-DK1,180.9,225.17,76.43,69.66,entsoe.eu,false,""
2021-06-27T09:00:00.000000,Denmark,West Denmark,DK-DK1,152.85,196.53,80.06,73.43,entsoe.eu,false,""
2021-06-27T10:00:00.000000,Denmark,West Denmark,DK-DK1,163.57,208.73,78.65,72.19,entsoe.eu,false,""
2021-06-27T11:00:00.000000,Denmark,West Denmark,DK-DK1,146.59,193.76,79.28,72.62,entsoe.eu,false,""
2021-06-27T12:00:00.000000,Denmark,West Denmark,DK-DK1,149.76,196.5,80.76,71.8,entsoe.eu,false,""
2021-06-27T13:00:00.000000,Denmark,West Denmark,DK-DK1,168.32,215.31,78.61,70.87,entsoe.eu,false,""
2021-06-27T14:00:00.000000,Denmark,West Denmark,DK-DK1,138.46,184.42,80.06,74.12,entsoe.eu,false,""
2021-06-27T15:00:00.000000,Denmark,West Denmark,DK-DK1,125.29,169.35,81.53,76.11,entsoe.eu,false,""
2021-06-27T16:00:00.000000,Denmark,West Denmark,DK-DK1,141.71,188.72,77.59,72.86,entsoe.eu,false,""
2021-06-27T17:00:00.000000,Denmark,West Denmark,DK-DK1,137.43,183.5,78.31,73.78,entsoe.eu,false,""
2021-06-27T18:00:00.000000,Denmark,West Denmark,DK-DK1,146.59,195.09,76.21,70.9,entsoe.eu,false,""
2021-06-27T19:00:00.000000,Denmark,West Denmark,DK-DK1,147.27,195.2,77.0,70.73,entsoe.eu,false,""
2021-06-27T20:00:00.000000,Denmark,West Denmark,DK-DK1,116.4,157.56,83.08,74.86,entsoe.eu,false,""
2021-06-27T21:00:00.000000,Denmark,West Denmark,DK-DK1,105.04,143.68,84.79,77.29,entsoe.eu,false,""
2021-06-27T22:00:00.000000,Denmark,West Denmark,DK-DK1,98.3,135.8,86.25,80.33,entsoe.eu,false,""
2021-06-27T23:00:00.000000,Denmark,West Denmark,DK-DK1,89.42,125.56,87.95,82.42,entsoe.eu,false,""
2021-06-28T00:00:00.000000,Denmark,West Denmark,DK-DK1,84.14,119.4,88.71,83.24,entsoe.eu,false,""
2021-06-28T01:00:00.000000,Denmark,West Denmark,DK-DK1,93.3,131.48,86.37,80.35,entsoe.eu,false,""
2021-06-28T02:00:00.000000,Denmark,West Denmark,DK-DK1,146.74,193.41,77.24,70.67,entsoe.eu,false,""
2021-06-28T03:00:00.000000,Denmark,West Denmark,DK-DK1,151.5,198.84,76.31,70.84,entsoe.eu,false,""
2021-06-28T04:00:00.000000,Denmark,West Denmark,DK-DK1,194.51,248.22,69.46,65.33,entsoe.eu,false,""
2021-06-28T05:00:00.000000,Denmark,West Denmark,DK-DK1,193.26,247.81,68.66,65.23,entsoe.eu,false,""
2021-06-28T06:00:00.000000,Denmark,West Denmark,DK-DK1,185.33,233.6,73.46,70.04,entsoe.eu,false,""
2021-06-28T07:00:00.000000,Denmark,West Denmark,DK-DK1,175.36,224.12,74.27,71.11,entsoe.eu,false,""
2021-06-28T08:00:00.000000,Denmark,West Denmark,DK-DK1,167.88,215.03,76.11,73.13,entsoe.eu,false,""
2021-06-28T09:00:00.000000,Denmark,West Denmark,DK-DK1,131.38,176.32,80.82,77.7,entsoe.eu,false,""
2021-06-28T10:00:00.000000,Denmark,West Denmark,DK-DK1,135.01,180.5,80.17,77.07,entsoe.eu,false,""
2021-06-28T11:00:00.000000,Denmark,West Denmark,DK-DK1,161.94,211.94,74.94,72.15,entsoe.eu,false,""
2021-06-28T12:00:00.000000,Denmark,West Denmark,DK-DK1,142.09,185.55,80.94,77.8,entsoe.eu,false,""
2021-06-28T13:00:00.000000,Denmark,West Denmark,DK-DK1,148.34,191.2,80.49,76.36,entsoe.eu,false,""
2021-06-28T14:00:00.000000,Denmark,West Denmark,DK-DK1,148.03,190.03,80.6,75.34,entsoe.eu,false,""
2021-06-28T15:00:00.000000,Denmark,West Denmark,DK-DK1,159.71,202.85,78.64,73.31,entsoe.eu,false,""
2021-06-28T16:00:00.000000,Denmark,West Denmark,DK-DK1,168.64,212.28,77.31,72.01,entsoe.eu,false,""
2021-06-28T17:00:00.000000,Denmark,West Denmark,DK-DK1,192.9,238.49,74.14,68.77,entsoe.eu,false,""
2021-06-28T18:00:00.000000,Denmark,West Denmark,DK-DK1,228.14,277.72,69.97,66.3,entsoe.eu,false,""
2021-06-28T19:00:00.000000,Denmark,West Denmark,DK-DK1,230.03,277.88,69.78,65.73,entsoe.eu,false,""
2021-06-28T20:00:00.000000,Denmark,West Denmark,DK-DK1,208.87,252.77,72.81,69.07,entsoe.eu,false,""
2021-06-28T21:00:00.000000,Denmark,West Denmark,DK-DK1,203.64,246.41,73.72,69.79,entsoe.eu,false,""
2021-06-28T22:00:00.000000,Denmark,West Denmark,DK-DK1,187.08,227.85,76.44,72.17,entsoe.eu,false,""
2021-06-28T23:00:00.000000,Denmark,West Denmark,DK-DK1,191.31,232.51,76.12,71.53,entsoe.eu,false,""
2021-06-29T00:00:00.000000,Denmark,West Denmark,DK-DK1,179.51,220.99,77.13,72.26,entsoe.eu,false,""
2021-06-29T01:00:00.000000,Denmark,West Denmark,DK-DK1,158.6,198.59,79.9,74.8,entsoe.eu,false,""
